hour,tide_variation,current_dir,wind_dir,current_speed,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.25,0.157698057,0.56375,0.343888889,0.115923567,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.14573991,0.452662037,0.343888889,0.026601723,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.103886398,0.117916667,0,0.12933683,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.138266069,0.133125,0.328055556,0.21843387,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.037369208,0.066134259,0,0.215436493,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.073243647,0.892685185,0.328055556,0.156013488,0,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.5,0.137518685,0.952453704,0.328055556,0.156088423,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.541666667,0.196562033,0.583541667,0.328055556,0.05088048,0,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.583333333,0.148729447,0.707222222,0.281388889,0.078980892,0,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.625,0.062032885,0.56287037,0.281388889,0.155339078,1,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.666666667,0.14573991,0.560717593,0.281388889,0.226077182,0,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.708333333,0.026158445,0.57275463,0.283055556,0.244361184,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.75,0.074738416,0.545625,0,0.144398651,0,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.791666667,0.111360239,0.420694444,0.279166667,0.103484451,0,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.833333333,0.151718984,0.284606481,0.275,0.131210191,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.875,0.233183857,0.187916667,0.273333333,0.228699888,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.111360239,0.11125,0.257777778,0.246534282,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.073243647,0.069305556,0.306111111,0.24481079,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.165171898,0.628838384,0.283055556,0.237889574,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.093423019,0.908333333,0.287222222,0.161333833,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.170403587,0.890162037,0.2975,0.044361184,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.150971599,0.634953704,0.33,0.040089921,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.047085202,0.517939815,0.325833333,0.095841139,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.03064275,0.512800926,0.340555556,0.166129636,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.038863976,0.533611111,0.375,0.205095541,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.064275037,0.545555556,0.367777778,0.171000375,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.204783259,0.503148148,0.367777778,0.069539153,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.1367713,0.257268519,0.372222222,0.051180217,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.050074738,0.16087963,0.367222222,0.169351817,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.03064275,0.168518519,0.343888889,0.172199326,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.5,0.03961136,0.168634259,0.343888889,0.064518546,0,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.541666667,0.0754858,0.84709596,0.343888889,0.029844341,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.583333333,0.292974589,0.751851852,0.343888889,0.049456725,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.625,0.104633782,0.611134259,0,0.187560884,0,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.666666667,0.191330344,0.591111111,0,0.260247284,0,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.708333333,0.042600897,0.59349537,0,0.323342076,0,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.75,0.085949178,0.573842593,0,0.306032222,0,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.791666667,0.050822123,0.548472222,0,0.209591607,0,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.833333333,0.207772795,0.471018519,0.319166667,0.150768078,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.875,0.138266069,0.32989899,0.270277778,0.146006335,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.378176383,0.203263889,0.301944444,0.261596103,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.105381166,0.135732323,0.304722222,0.305984536,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.074738416,0.183131313,0.273333333,0.252276985,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.063527653,0.36040404,0.343888889,0.239524507,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.156203288,0.503564815,0.343888889,0.237167478,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.162182362,0.230324074,0.343888889,0.112551517,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.285500747,0.457060185,0.343888889,0.09112027,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.150224215,0.550185185,0,0.197602098,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.046337818,0.551087963,0,0.261745972,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.126307922,0.569189815,0,0.304383664,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.153213752,0.574953704,0,0.213413263,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.233183857,0.458842593,0.343888889,0.114349944,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.174887892,0.293217593,0.343888889,0.103709254,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.10612855,0.182523148,0.309166667,0.168077932,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.5,0.033632287,0.136111111,0.301944444,0.191232671,0,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.541666667,0.094170404,0.124191919,0.328611111,0.156469907,0,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.583333333,0.20328849,0.332152778,0.335277778,0.048932184,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.625,0.215246637,0.7025,0.333333333,0.032146871,0,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.666666667,0.12406577,0.58275463,0.328333333,0.157886849,0,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.708333333,0.207025411,0.565023148,0.322777778,0.283102285,0,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.75,0.105381166,0.575439815,0.315,0.347396028,0,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.791666667,0.050074738,0.565810185,0.325277778,0.338179093,0,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.833333333,0.064275037,0.520416667,0.337777778,0.255751218,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.875,0.167414051,0.480694444,0.351666667,0.21843387,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.198056801,0.302361111,0.259722222,0.177969277,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.191330344,0.17540404,0.353055556,0.331734732,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.197309417,0.11087963,0.293888889,0.355788685,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.035874439,0.071157407,0.289444444,0.330535781,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.106875934,0.050069444,0.273333333,0.384938179,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.314648729,0.076296296,0.326111111,0.346721619,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.166666667,0.109467593,0.273333333,0.175946047,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.152466368,0.257199074,0.258055556,0.102660172,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.180119581,0.466388889,0.265555556,0.131809667,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.034379671,0.550486111,0.268611111,0.333683027,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.055306428,0.571111111,0.278888889,0.293218434,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.218983558,0.525439815,0.285833333,0.253128512,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.223467862,0.459097222,0.301944444,0.240389659,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.160687593,0.24587963,0.281666667,0.140202323,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.5,0.238415546,0.160486111,0.289722222,0.233720494,1,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.541666667,0.02690583,0.129513889,0.298055556,0.234694642,0,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.583333333,0.053811659,0.08040404,0.290555556,0.199795633,0,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.625,0.205530643,0.074166667,0.311666667,0.167328587,0,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.666666667,0.319880419,0.216435185,0.341666667,0.085425253,1,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.708333333,0.255605381,0.526273148,0.336944444,0.112326714,1,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.75,0.096412556,0.551828704,0.326666667,0.265492694,0,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.791666667,0.050074738,0.566898148,0.306944444,0.364481079,0,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.833333333,0.020926756,0.569570707,0.344722222,0.310807589,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.875,0.060538117,0.492152778,0.367222222,0.258748595,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.370702541,0.421689815,0.268888889,0.19730236,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.419282511,0.247337963,0.268055556,0.243911577,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.378176383,0.185648148,0.303333333,0.350843012,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.118086697,0.144444444,0.298888889,0.405620082,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.038116592,0.116157407,0.295277778,0.423079805,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.20328849,0.091319444,0.305555556,0.456350693,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.457399103,0.085509259,0.315833333,0.344398651,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.467115097,0.200300926,0.279722222,0.245110528,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.165171898,0.393171296,0.284166667,0.104458599,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.099402093,0.556805556,0.294444444,0.290820532,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.070254111,0.569398148,0.278611111,0.356538029,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.167414051,0.544490741,0.267777778,0.332783814,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.254110613,0.509305556,0.301944444,0.330910453,0,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.458333333,0.142750374,0.427407408,0.335555556,0.208017984,0,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.5,0.165919283,0.256041667,0.326388889,0.194379918,0,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.541666667,0.132286996,0.165439815,0.333888889,0.307231173,0,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.583333333,0.031390135,0.100763889,0.350833333,0.249306856,0,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.625,0.292974589,0.271203704,0.345833333,0.180292244,0,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.666666667,0.240657698,0.369560185,0.301666667,0.203372049,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.708333333,0.371449925,0.322361111,0.316388889,0.067740727,0,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.75,0.238415546,0.595787037,0.323333333,0.158561259,1,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.791666667,0.244394619,0.556186869,0.319722222,0.339664157,0,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.833333333,0.034379671,0.566967593,0.291944444,0.387261146,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.875,0.097907324,0.532592593,0.290833333,0.375721244,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.26083707,0.52587963,0,0.313750468,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.465620329,0.367268519,0.320277778,0.185912327,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.281016442,0.198333333,0.320277778,0.313076058,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.450672646,0.128703704,0.353333333,0.428624953,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.19431988,0.095740741,0.375,0.481303859,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.102391629,0.066087963,0.361666667,0.463994005,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.337817638,0.984652778,0.335833333,0.41843387,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.397608371,0.901597222,0.335833333,0.280704384,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.227204783,0.754398148,0.328055556,0.156687898,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.195814649,0.614976852,0.328055556,0.320194829,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.103886398,0.571111111,0.328055556,0.364031472,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.073243647,0.549305556,0.3275,0.415061821,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.254110613,0.540231481,0.328055556,0.465118022,0,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.458333333,0.329596413,0.508680556,0.372222222,0.283476958,0,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.5,0.319133034,0.33724537,0.367222222,0.15181716,0,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.541666667,0.26980568,0.185833333,0.351666667,0.255226677,1,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.583333333,0.091180867,0.133472222,0.355277778,0.298913451,0,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.625,0.064275037,0.087615741,0.355833333,0.233870363,1,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.666666667,0.384155456,0.146262626,0.340555556,0.164154092,1,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.708333333,0.25186846,0.564116162,0.341666667,0.037692019,1,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.75,0.471599402,0.617662037,0.353611111,0.20067441,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.791666667,0.340059791,0.579837963,0.346111111,0.420232297,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.833333333,0.27877429,0.572777778,0.347777778,0.489321843,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.875,0.112855007,0.55037037,0.357222222,0.448332709,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.249626308,0.541087963,0.368055556,0.454627201,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.182361734,0.493032408,0.337777778,0.228175346,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.2877429,0.254791667,0.343888889,0.222855002,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.436472347,0.156458333,0.323611111,0.373098539,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.186098655,0.108333333,0.3325,0.469239415,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.032137519,0.080231481,0.355833333,0.451779693,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.23916293,0.07,0.323888889,0.341775946,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.3632287,0.067546296,0.328055556,0.211614837,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.432735426,0.611365741,0.328055556,0.067740727,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.351270553,0.605231481,0.328055556,0.217984264,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.377428999,0.578240741,0.328055556,0.313825403,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.0754858,0.573773148,0.332222222,0.451779693,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.090433483,0.548773148,0.353611111,0.523641813,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.20328849,0.539351852,0.361944444,0.39273136,0,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.5,0.381165919,0.473148148,0.335555556,0.195354065,0,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.541666667,0.391629297,0.228402778,0.354444444,0.215661296,0,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.583333333,0.271300448,0.160763889,0.334166667,0.294042713,0,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.625,0.092675635,0.108131313,0.336388889,0.298545591,0,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.666666667,0.25186846,0.112013889,0.344166667,0.204870738,0,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.708333333,0.446188341,0.313634259,0.350555556,0.055001873,1,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.75,0.550074738,0.607106481,0.334444444,0.151067816,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.791666667,0.523916293,0.586111111,0.353888889,0.389284376,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.833333333,0.254110613,0.583171296,0.335555556,0.545297864,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.875,0.133781764,0.560925926,0.329166667,0.470213563,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.109865471,0.553171296,0.341388889,0.515099288,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.349028401,0.548935185,0.330277778,0.380816785,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.524663677,0.394015151,0.326666667,0.139875336,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.474588939,0.180949074,0.328055556,0.304758336,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.476831091,0.131134259,0.335833333,0.440839265,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.142750374,0.076898148,0.343888889,0.448332709,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.102391629,0.053125,0.343888889,0.412364181,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.319133034,0.038587963,0.343888889,0.289246909,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.314648729,0.87474537,0.343888889,0.145972274,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.323617339,0.633838384,0,0.146006335,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.418535127,0.599398148,0.33,0.256275759,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.070254111,0.578587963,0.328611111,0.371150243,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.050822123,0.55712963,0.320277778,0.486699138,1,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.458333333,0.241405082,0.542037037,0.337222222,0.497939303,1,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.5,0.235426009,0.52650463,0.335555556,0.255976021,0,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.541666667,0.346038864,0.350532408,0.333888889,0.139752716,0,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
