hour,dif_tide_height,water_temp,current_speed,wind_speed,tide_height,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.583333333,0.034042553,0.622164113,0.390183589,0.273584906,0.154490617,0,1,8,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.625,0.038297872,0.622495581,0.304233795,0.29245283,0.140080429,0,1,6,0.123239437,0.201466068,0.034248581,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.030520565
0.666666667,0.068085106,0.652327637,0.186470929,0.198113208,0.218163539,0,1,6,0.123239437,0.201466068,0.034248581,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.030520565
0.708333333,0.10212766,0.68867855,0.089171974,0.160377358,0.374441466,0,1,10,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.75,0.110638298,0.698898792,0.268415137,0.245283019,0.561103664,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.791666667,0.10212766,0.667188421,0.484451105,0.311320755,0.757037534,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.833333333,0.072340426,0.656139511,0.574447358,0.311320755,0.918230563,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.021276596,0.628517236,0.623754215,0.198113208,1,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.055319149,0.626307455,0.474934432,0.150943396,0.965929401,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.09787234,0.629787861,0.294717122,0.141509434,0.828976765,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.157446809,0.628296258,0.31682278,0.150943396,0.593163539,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.127659574,0.626362699,0.527463469,0.198113208,0.353392959,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.059574468,0.62017531,0.611015361,0.150943396,0.173033959,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.008510638,0.609071155,0.589209442,0.141509434,0.112042002,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.063829787,0.591227166,0.380517047,0.160377358,0.169906166,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.085106383,0.595260018,0.236493068,0.169811321,0.304848079,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.10212766,0.59686211,0.1386287,0.103773585,0.467716711,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.093617021,0.604927814,0.248407643,0.075471698,0.643655049,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.068085106,0.623158515,0.500705065,0.132075472,0.779267203,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.029787234,0.6329368,0.561333833,0.179245283,0.855339589,1,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.029787234,0.610010313,0.609741476,0.066037736,0.843386952,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.076595745,0.622219358,0.535181716,0.066037736,0.747095621,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.5,0.123404255,0.629787861,0.214837018,0.141509434,0.569146559,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.541666667,0.106382979,0.625865498,0.237242413,0.113207547,0.35746202,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.583333333,0.089361702,0.624906252,0.44953166,0.198113208,0.186662198,0,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
0.625,0.038297872,0.648289763,0.436779182,0.29245283,0.099084004,0,1,8,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.666666667,0.042553191,0.63617614,0.373507272,0.141509434,0.107908847,0,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
0.708333333,0.089361702,0.662161167,0.160584489,0.150943396,0.217381591,0,1,2,0.079812207,0.201466068,0.021414125,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.019765699
0.75,0.131914894,0.690114909,0.165455227,0.150943396,0.39432529,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.791666667,0.106382979,0.661729255,0.36623182,0.311320755,0.597520107,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.833333333,0.110638298,0.644261933,0.58816036,0.198113208,0.791219839,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.068085106,0.637522098,0.632071937,0.198113208,0.940013405,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.017021277,0.616951037,0.587029531,0.103773585,0.971067918,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.068085106,0.628959193,0.493293368,0.29245283,0.906836461,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.144680851,0.628959193,0.260472087,0.103773585,0.725983021,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.161702128,0.627919591,0.319309241,0.075471698,0.469201863,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.012765957,0.617855038,0.586661671,0.094339623,0.308087578,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.055319149,0.626528432,0.562233046,0.216981132,0.767761394,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.017021277,0.626307455,0.667366055,0.113207547,0.820822163,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.046808511,0.608187243,0.589209442,0.20754717,0.795576408,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.5,0.089361702,0.622716559,0.432821281,0.150943396,0.68051832,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.541666667,0.131914894,0.633710224,0.274110154,0.301886792,0.487042002,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.583333333,0.09787234,0.614118498,0.353561089,0.245283019,0.287086685,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.625,0.072340426,0.627743813,0.54454852,0.226415094,0.124218052,0,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
0.666666667,0.021276596,0.662271656,0.514649681,0.122641509,0.058646113,1,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
0.708333333,0.05106383,0.653763996,0.330086175,0.028301887,0.116957105,1,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
0.75,0.09787234,0.645587802,0.163431997,0.150943396,0.247765862,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.791666667,0.106382979,0.684314231,0.1795429,0.141509434,0.431411975,0,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.833333333,0.106382979,0.689672952,0.352641439,0.198113208,0.635723861,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.085106383,0.659730407,0.57549644,0.132075472,0.802725648,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.042553191,0.628020035,0.588684901,0.122641509,0.913762288,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.025531915,0.616142458,0.58276508,0.141509434,0.919906166,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.09787234,0.625202563,0.414762083,0.169811321,0.812779267,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.153191489,0.627522834,0.176920195,0.122641509,0.600063728,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.131914894,0.624152917,0.382240539,0,0.339365505,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.085106383,0.616363436,0.64885725,0.103773585,0.140080429,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.029787234,0.609568356,0.680899213,0.132075472,0.038538874,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.059574468,0.603601945,0.509704009,0.028301887,0.074396783,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.09787234,0.609015911,0.360509554,0.103773585,0.211126005,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.093617021,0.617634061,0.168377669,0.08490566,0.39075067,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.085106383,0.616087213,0.154289996,0.122641509,0.538203753,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.042553191,0.618738951,0.42180592,0.056603774,0.667225201,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.042553191,0.637411609,0.592131884,0.066037736,0.754803396,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.025531915,0.618573217,0.683551892,0.075471698,0.799709562,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.5,0.042553191,0.614098409,0.581416261,0.141509434,0.75860143,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.541666667,0.09787234,0.614319388,0.325065568,0.141509434,0.637064343,0,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.583333333,0.110638298,0.627301856,0.285949794,0.150943396,0.45308311,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.625,0.110638298,0.626915145,0.415136755,0.216981132,0.263628239,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.666666667,0.055319149,0.657852092,0.618958411,0.424528302,0.133378016,1,1,8,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.708333333,0.017021277,0.665033884,0.492843762,0.29245283,0.104669348,0,1,8,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.75,0.076595745,0.628848704,0.330835519,0.273584906,0.194146559,0,1,8,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.791666667,0.09787234,0.632384355,0.097339828,0.188679245,0.339700626,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.833333333,0.09787234,0.650283589,0.240314725,0.556603774,0.511058981,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.093617021,0.658073071,0.48842263,0.386792453,0.680406613,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.072340426,0.649454921,0.602547771,0.29245283,0.822274352,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.012765957,0.629953595,0.599250655,0.264150943,0.888069705,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.038297872,0.62006482,0.573698014,0.122641509,0.858914209,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.10212766,0.626307455,0.376095916,0.08490566,0.735210741,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.136170213,0.633820713,0.234020232,0.075471698,0.517314567,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.119148936,0.623987183,0.410865493,0.047169811,0.296023235,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.068085106,0.608960666,0.615061821,0.141509434,0.14756479,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.008510638,0.616860637,0.599700262,0.056603774,0.089588919,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.080851064,0.612883029,0.405095541,0.160377358,0.171693476,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.085106383,0.618794196,0.307006369,0.113207547,0.306970509,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.080851064,0.623931939,0.124316223,0.20754717,0.462131367,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.068085106,0.624705362,0.18546272,0.160377358,0.598413762,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.05106383,0.629511638,0.473360809,0.066037736,0.695151922,0,1,1,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.458333333,0.046808511,0.636527696,0.599700262,0.018867925,0.781277927,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.5,0.029787234,0.610286535,0.648032971,0.226415094,0.805406613,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.541666667,0.072340426,0.616584414,0.449756463,0.179245283,0.728328865,0,1,1,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.583333333,0.072340426,0.622329847,0.349718996,0.08490566,0.592828418,0,1,1,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.625,0.10212766,0.616694903,0.312176845,0.150943396,0.423145666,0,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.666666667,0.093617021,0.651885681,0.383064818,0.273584906,0.262734584,0,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
0.708333333,0.025531915,0.675751326,0.504683402,0.245283019,0.177167113,0,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
0.75,0.025531915,0.668569535,0.457624578,0.245283019,0.191577301,0,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
0.791666667,0.076595745,0.649916966,0.243775333,0.226415094,0.280272565,0,1,6,0.123239437,0.201466068,0.034248581,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.030520565
0.833333333,0.076595745,0.692284513,0.126550632,0.235849057,0.421358356,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.080851064,0.690225398,0.319820157,0.358490566,0.56266756,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.059574468,0.665696818,0.514275009,0.490566038,0.683087578,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.05106383,0.647355628,0.551592357,0.150943396,0.800379804,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.021276596,0.618131261,0.514649681,0.094339623,0.814008043,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.055319149,0.617965528,0.512926189,0.471698113,0.747406936,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.089361702,0.622108869,0.311877107,0.113207547,0.615616622,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.127659574,0.620747844,0.275820021,0.08490566,0.434763181,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.085106383,0.612385828,0.434394904,0.113207547,0.256032172,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.034042553,0.60973409,0.497414762,0.216981132,0.147006256,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.021276596,0.61702637,0.466017235,0.20754717,0.139186774,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.076595745,0.616915881,0.384863245,0.198113208,0.215370867,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.085106383,0.623048026,0.18276508,0.198113208,0.352993744,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.072340426,0.629511638,0.102585238,0.150943396,0.477100089,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.076595745,0.627688568,0.269389284,0.103773585,0.598413762,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.042553191,0.631610931,0.485200449,0.141509434,0.679736372,0,1,1,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.5,0.034042553,0.629180171,0.545447733,0.20754717,0.7224084,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.541666667,0.017021277,0.611170448,0.5386287,0.141509434,0.721738159,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.583333333,0.068085106,0.613545964,0.388460097,0.169811321,0.648905273,0,1,1,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.625,0.068085106,0.613766942,0.217459723,0.254716981,0.528373548,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.666666667,0.068085106,0.611170448,0.329936306,0.367924528,0.396447721,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.708333333,0.068085106,0.645974514,0.376245785,0.141509434,0.285746202,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.75,0.021276596,0.673652033,0.396702885,0.547169811,0.238605898,0,1,8,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.791666667,0.05106383,0.680005156,0.324241289,0.216981132,0.249441466,0,1,2,0.079812207,0.201466068,0.021414125,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.019765699
0.833333333,0.068085106,0.672989099,0.182240539,0.311320755,0.355898123,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.089361702,0.656194755,0.149044586,0.349056604,0.488270777,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.080851064,0.662934591,0.184713376,0.386792453,0.621648794,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.063829787,0.644814379,0.349419258,0.273584906,0.739946381,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.034042553,0.637964054,0.454327463,0.339622642,0.806300268,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.046808511,0.616197702,0.521693518,0.273584906,0.778611612,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.046808511,0.604817325,0.385762458,0.264150943,0.708668454,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.068085106,0.608905422,0.223379543,0.169811321,0.610701519,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.089361702,0.604415547,0.257181784,0.358490566,0.466264522,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.072340426,0.603325722,0.381041588,0.367924528,0.339812332,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.029787234,0.614927077,0.418958411,0.443396226,0.260947274,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.025531915,0.60597746,0.33136006,0.235849057,0.254915103,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.059574468,0.601522741,0.193664634,0.169811321,0.332216265,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.063829787,0.602607543,0.067938281,0.283018868,0.436997319,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.076595745,0.602220831,0.176695391,0.349056604,0.542672029,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.05106383,0.606198439,0.391307606,0.254716981,0.639745308,0,1,1,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.5,0.029787234,0.611446671,0.436867741,0.301886792,0.690571939,1,1,1,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.541666667,0.021276596,0.619899087,0.470063694,0.103773585,0.701184093,0,1,1,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.583333333,0.029787234,0.599071892,0.417609591,0.132075472,0.678954424,0,1,1,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.625,0.038297872,0.600287272,0.304008992,0.113207547,0.615451901,0,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.666666667,0.076595745,0.582056571,0.188010491,0.122641509,0.515862377,1,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.708333333,0.05106383,0.587842182,0.257590517,0.141509434,0.418677391,1,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.75,0.05106383,0.598464202,0.361783439,0.113207547,0.329423592,1,1,2,0.079812207,0.201466068,0.021414125,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.019765699
0.791666667,0.021276596,0.601005451,0.361258898,0.141509434,0.29334227,0,1,2,0.079812207,0.201466068,0.021414125,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.019765699
0.833333333,0.05106383,0.615082767,0.250887292,0.41509434,0.337578195,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.076595745,0.645587802,0.19408018,0.29245283,0.436438785,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.068085106,0.650836034,0.132184339,0.273584906,0.535187668,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.042553191,0.639566146,0.145447733,0.29245283,0.627680965,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.012765957,0.6096236,0.266242038,0.29245283,0.678172475,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.017021277,0.610728492,0.389209442,0.301886792,0.67752604,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.034042553,0.594873306,0.389509179,0.283018868,0.645442359,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.046808511,0.586476135,0.324166354,0.122641509,0.581769437,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.05106383,0.583879641,0.175646309,0.075471698,0.496313673,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.042553191,0.581725103,0.184938179,0.056603774,0.408176944,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.038297872,0.595425752,0.270138629,0.141509434,0.327301162,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.021276596,0.589901296,0.25477707,0.216981132,0.295911528,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.046808511,0.573880378,0.205095541,0.216981132,0.318252904,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.029787234,0.5858132,0.176620457,0.056603774,0.381143878,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.05106383,0.591282411,0.172499063,0.037735849,0.455987489,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.029787234,0.586034178,0.249831397,0.179245283,0.526586238,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.5,0.029787234,0.583106217,0.339902585,0.094339623,0.57663092,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
